adj,adulterating,NONSHIFTER,NONE,BOOTSTRAPPED
adj,adulterous,NONSHIFTER,NONE,BOOTSTRAPPED
adj,advance,NONSHIFTER,NONE,GOLD_STANDARD
adj,adventuresome,NONSHIFTER,NONE,GOLD_STANDARD
adj,adverse,NONSHIFTER,NONE,BOOTSTRAPPED
adj,advertised,NONSHIFTER,NONE,GOLD_STANDARD
adj,aeronautical,NONSHIFTER,NONE,GOLD_STANDARD
adj,affected,NONSHIFTER,NONE,GOLD_STANDARD
adj,affective,NONSHIFTER,NONE,GOLD_STANDARD
adj,aged,NONSHIFTER,NONE,GOLD_STANDARD
adj,aggregate,NONSHIFTER,NONE,GOLD_STANDARD
adj,ahistorical,NONSHIFTER,NONE,GOLD_STANDARD
adj,aimless,NONSHIFTER,NONE,GOLD_STANDARD
adj,air-to-air,NONSHIFTER,NONE,GOLD_STANDARD
adj,airheaded,NONSHIFTER,NONE,GOLD_STANDARD
adj,alarmed,NONSHIFTER,NONE,BOOTSTRAPPED
adj,alarming,NONSHIFTER,NONE,GOLD_STANDARD
adj,albanian,NONSHIFTER,NONE,GOLD_STANDARD
adj,alcoholic,NONSHIFTER,NONE,GOLD_STANDARD
adj,alive,NONSHIFTER,NONE,GOLD_STANDARD
adj,all-encompassing,NONSHIFTER,NONE,GOLD_STANDARD
adj,all-night,NONSHIFTER,NONE,GOLD_STANDARD
adj,all-powerful,NONSHIFTER,NONE,GOLD_STANDARD
adj,all-purpose,NONSHIFTER,NONE,GOLD_STANDARD
adj,alleviated,SHIFTER,AFFECTS_POSITIVE,BOOTSTRAPPED
adj,alleviative,SHIFTER,AFFECTS_POSITIVE,BOOTSTRAPPED
adj,allotted,NONSHIFTER,NONE,GOLD_STANDARD
adj,allowable,NONSHIFTER,NONE,GOLD_STANDARD
adj,almighty,NONSHIFTER,NONE,GOLD_STANDARD
adj,alone,NONSHIFTER,NONE,GOLD_STANDARD
adj,alterative,SHIFTER,AFFECTS_NEGATIVE,BOOTSTRAPPED
adj,alto,NONSHIFTER,NONE,GOLD_STANDARD
adj,altruistic,NONSHIFTER,NONE,GOLD_STANDARD
adj,amateurish,NONSHIFTER,NONE,GOLD_STANDARD
adj,amazing,NONSHIFTER,NONE,GOLD_STANDARD
adj,ambiguous,SHIFTER,AFFECTS_POSITIVE,GOLD_STANDARD
adj,ameliorating,NONSHIFTER,NONE,BOOTSTRAPPED
adj,ameliorative,SHIFTER,AFFECTS_POSITIVE,BOOTSTRAPPED
adj,amendable,SHIFTER,AFFECTS_POSITIVE,BOOTSTRAPPED
adj,amended,SHIFTER,AFFECTS_POSITIVE,BOOTSTRAPPED
adj,american,NONSHIFTER,NONE,GOLD_STANDARD
adj,amiss,NONSHIFTER,NONE,GOLD_STANDARD
adj,amorphous,NONSHIFTER,NONE,GOLD_STANDARD
adj,amphibian,NONSHIFTER,NONE,GOLD_STANDARD
adj,amusing,NONSHIFTER,NONE,GOLD_STANDARD
adj,anabolic,NONSHIFTER,NONE,GOLD_STANDARD
adj,anal,NONSHIFTER,NONE,GOLD_STANDARD
adj,analytical,NONSHIFTER,NONE,GOLD_STANDARD
adj,anamorphic,NONSHIFTER,NONE,GOLD_STANDARD
adj,anatomical,NONSHIFTER,NONE,GOLD_STANDARD
adj,anemic,SHIFTER,AFFECTS_POSITIVE,BOOTSTRAPPED
adj,angered,NONSHIFTER,NONE,GOLD_STANDARD
adj,angled,NONSHIFTER,NONE,GOLD_STANDARD
adj,annihilated,SHIFTER,AFFECTS_POSITIVE,BOOTSTRAPPED
adj,annihilating,NONSHIFTER,NONE,BOOTSTRAPPED
adj,annihilative,NONSHIFTER,NONE,BOOTSTRAPPED
adj,annoyed,NONSHIFTER,NONE,GOLD_STANDARD
adj,annulate,NONSHIFTER,NONE,BOOTSTRAPPED
adj,annulated,NONSHIFTER,NONE,BOOTSTRAPPED
adj,anorexic,NONSHIFTER,NONE,GOLD_STANDARD
adj,antagonistic,SHIFTER,AFFECTS_BOTH,BOOTSTRAPPED
adj,antarctic,NONSHIFTER,NONE,GOLD_STANDARD
adj,antediluvian,NONSHIFTER,NONE,GOLD_STANDARD
adj,anthropological,NONSHIFTER,NONE,GOLD_STANDARD
adj,anthropomorphic,NONSHIFTER,NONE,GOLD_STANDARD
adj,antibiotic,NONSHIFTER,NONE,GOLD_STANDARD
adj,anticlimactic,NONSHIFTER,NONE,GOLD_STANDARD
adj,antiquated,SHIFTER,AFFECTS_POSITIVE,GOLD_STANDARD
adj,antisemitic,NONSHIFTER,NONE,GOLD_STANDARD
adj,antithetical,SHIFTER,AFFECTS_POSITIVE,BOOTSTRAPPED
adj,antitrust,NONSHIFTER,NONE,GOLD_STANDARD
adj,antsy,NONSHIFTER,NONE,GOLD_STANDARD
adj,anxious,NONSHIFTER,NONE,BOOTSTRAPPED
adj,aphoristic,NONSHIFTER,NONE,GOLD_STANDARD
adj,apostolic,NONSHIFTER,NONE,GOLD_STANDARD
adj,appalling,NONSHIFTER,NONE,GOLD_STANDARD
adj,apparent,NONSHIFTER,NONE,GOLD_STANDARD
adj,appealing,NONSHIFTER,NONE,GOLD_STANDARD
adj,appreciative,NONSHIFTER,NONE,GOLD_STANDARD
adj,apprehensive,NONSHIFTER,NONE,BOOTSTRAPPED
adj,approximate,NONSHIFTER,NONE,BOOTSTRAPPED
adj,aramaic,NONSHIFTER,NONE,GOLD_STANDARD
adj,archaeological,NONSHIFTER,NONE,GOLD_STANDARD
adj,archaic,NONSHIFTER,NONE,GOLD_STANDARD
adj,argentinian,NONSHIFTER,NONE,GOLD_STANDARD
adj,argumentative,NONSHIFTER,NONE,GOLD_STANDARD
adj,armoured,NONSHIFTER,NONE,GOLD_STANDARD
adj,aromatic,NONSHIFTER,NONE,GOLD_STANDARD
adj,arresting,NONSHIFTER,NONE,BOOTSTRAPPED
adj,arrogant,NONSHIFTER,NONE,GOLD_STANDARD
adj,arthritic,NONSHIFTER,NONE,GOLD_STANDARD
adj,articulate,NONSHIFTER,NONE,GOLD_STANDARD
adj,articulated,NONSHIFTER,NONE,GOLD_STANDARD
adj,artificial,SHIFTER,AFFECTS_POSITIVE,BOOTSTRAPPED
adj,ascendant,NONSHIFTER,NONE,GOLD_STANDARD
adj,asleep,NONSHIFTER,NONE,GOLD_STANDARD
adj,asphyxiated,SHIFTER,AFFECTS_POSITIVE,BOOTSTRAPPED
adj,asphyxiating,SHIFTER,AFFECTS_POSITIVE,BOOTSTRAPPED
adj,assertive,NONSHIFTER,NONE,GOLD_STANDARD
adj,assorted,NONSHIFTER,NONE,GOLD_STANDARD
adj,assured,NONSHIFTER,NONE,GOLD_STANDARD
adj,astonished,NONSHIFTER,NONE,GOLD_STANDARD
adj,astral,NONSHIFTER,NONE,GOLD_STANDARD
adj,atheistic,NONSHIFTER,NONE,GOLD_STANDARD
adj,atomic,NONSHIFTER,NONE,GOLD_STANDARD
adj,atonal,NONSHIFTER,NONE,BOOTSTRAPPED
adj,atonic,NONSHIFTER,NONE,BOOTSTRAPPED
adj,atrophied,SHIFTER,AFFECTS_POSITIVE,BOOTSTRAPPED
adj,attainable,NONSHIFTER,NONE,GOLD_STANDARD
adj,attenuate,SHIFTER,AFFECTS_POSITIVE,BOOTSTRAPPED
adj,attenuated,SHIFTER,AFFECTS_POSITIVE,BOOTSTRAPPED
adj,attractive,NONSHIFTER,NONE,GOLD_STANDARD
adj,audiovisual,NONSHIFTER,NONE,GOLD_STANDARD
adj,aural,NONSHIFTER,NONE,GOLD_STANDARD
adj,austere,NONSHIFTER,NONE,GOLD_STANDARD
adj,australian,NONSHIFTER,NONE,GOLD_STANDARD
adj,authorial,NONSHIFTER,NONE,GOLD_STANDARD
adj,auxiliary,NONSHIFTER,NONE,GOLD_STANDARD
adj,avant-garde,NONSHIFTER,NONE,GOLD_STANDARD
adj,avertable,SHIFTER,AFFECTS_POSITIVE,BOOTSTRAPPED
adj,avertible,SHIFTER,AFFECTS_POSITIVE,BOOTSTRAPPED
adj,avid,NONSHIFTER,NONE,GOLD_STANDARD
adj,avoidable,SHIFTER,AFFECTS_POSITIVE,BOOTSTRAPPED
adj,avowed,NONSHIFTER,NONE,GOLD_STANDARD
adj,award-winning,NONSHIFTER,NONE,GOLD_STANDARD
adj,awe-inspiring,NONSHIFTER,NONE,GOLD_STANDARD
adj,awestruck,NONSHIFTER,NONE,GOLD_STANDARD
adj,awkward,NONSHIFTER,NONE,GOLD_STANDARD
adj,backhanded,NONSHIFTER,NONE,GOLD_STANDARD
adj,bad,SHIFTER,AFFECTS_POSITIVE,BOOTSTRAPPED
adj,baffled,NONSHIFTER,NONE,BOOTSTRAPPED
adj,baffling,NONSHIFTER,NONE,BOOTSTRAPPED
adj,bahamian,NONSHIFTER,NONE,GOLD_STANDARD
adj,balanced,NONSHIFTER,NONE,BOOTSTRAPPED
adj,baleful,SHIFTER,AFFECTS_POSITIVE,GOLD_STANDARD
adj,balking,NONSHIFTER,NONE,BOOTSTRAPPED
adj,ballistic,NONSHIFTER,NONE,GOLD_STANDARD
adj,balmy,NONSHIFTER,NONE,GOLD_STANDARD
adj,baneful,NONSHIFTER,NONE,BOOTSTRAPPED
adj,bankrupt,NONSHIFTER,NONE,BOOTSTRAPPED
adj,banned,SHIFTER,AFFECTS_POSITIVE,BOOTSTRAPPED
adj,baptismal,NONSHIFTER,NONE,GOLD_STANDARD
adj,barbaric,NONSHIFTER,NONE,GOLD_STANDARD
adj,barbarous,NONSHIFTER,NONE,GOLD_STANDARD
adj,bargain-priced,NONSHIFTER,NONE,GOLD_STANDARD
adj,barred,SHIFTER,AFFECTS_POSITIVE,BOOTSTRAPPED
adj,barren,SHIFTER,AFFECTS_POSITIVE,BOOTSTRAPPED
adj,barricaded,SHIFTER,AFFECTS_POSITIVE,BOOTSTRAPPED
adj,based,NONSHIFTER,NONE,GOLD_STANDARD
adj,bashful,NONSHIFTER,NONE,GOLD_STANDARD
adj,bastard,SHIFTER,AFFECTS_POSITIVE,BOOTSTRAPPED
adj,bated,SHIFTER,AFFECTS_POSITIVE,BOOTSTRAPPED
adj,battleful,NONSHIFTER,NONE,BOOTSTRAPPED
adj,bearable,NONSHIFTER,NONE,GOLD_STANDARD
adj,beat,NONSHIFTER,NONE,GOLD_STANDARD
adj,bedraggled,NONSHIFTER,NONE,BOOTSTRAPPED
adj,bedridden,NONSHIFTER,NONE,GOLD_STANDARD
adj,befitting,NONSHIFTER,NONE,GOLD_STANDARD
adj,beggarly,SHIFTER,AFFECTS_BOTH,BOOTSTRAPPED
adj,begotten,NONSHIFTER,NONE,GOLD_STANDARD
adj,beguiling,NONSHIFTER,NONE,GOLD_STANDARD
adj,behind-the-scenes,NONSHIFTER,NONE,GOLD_STANDARD
adj,bemused,NONSHIFTER,NONE,GOLD_STANDARD
adj,bengali,NONSHIFTER,NONE,GOLD_STANDARD
adj,benumbed,SHIFTER,AFFECTS_POSITIVE,BOOTSTRAPPED
adj,bereaved,SHIFTER,AFFECTS_POSITIVE,GOLD_STANDARD
adj,bereft,SHIFTER,AFFECTS_POSITIVE,BOOTSTRAPPED
adj,better,SHIFTER,AFFECTS_BOTH,BOOTSTRAPPED
adj,better-known,NONSHIFTER,NONE,GOLD_STANDARD
adj,better-looking,NONSHIFTER,NONE,GOLD_STANDARD
adj,bettering,NONSHIFTER,NONE,BOOTSTRAPPED
adj,bewitching,NONSHIFTER,NONE,GOLD_STANDARD
adj,biblical,NONSHIFTER,NONE,GOLD_STANDARD
adj,binaural,NONSHIFTER,NONE,GOLD_STANDARD
adj,binocular,NONSHIFTER,NONE,GOLD_STANDARD
adj,biochemical,NONSHIFTER,NONE,GOLD_STANDARD
adj,biodegradable,NONSHIFTER,NONE,BOOTSTRAPPED
adj,biological,NONSHIFTER,NONE,GOLD_STANDARD
adj,biomedical,NONSHIFTER,NONE,GOLD_STANDARD
adj,bipartisan,NONSHIFTER,NONE,GOLD_STANDARD
adj,bipedal,NONSHIFTER,NONE,GOLD_STANDARD
adj,bittersweet,NONSHIFTER,NONE,GOLD_STANDARD
adj,bittie,NONSHIFTER,NONE,BOOTSTRAPPED
adj,bitty,NONSHIFTER,NONE,GOLD_STANDARD
adj,black,SHIFTER,AFFECTS_POSITIVE,GOLD_STANDARD
adj,black-and-white,NONSHIFTER,NONE,GOLD_STANDARD
adj,blank,NONSHIFTER,NONE,BOOTSTRAPPED
adj,blasted,NONSHIFTER,NONE,BOOTSTRAPPED
adj,blasting,NONSHIFTER,NONE,BOOTSTRAPPED
adj,bleak,NONSHIFTER,NONE,GOLD_STANDARD
adj,bleary-eyed,NONSHIFTER,NONE,GOLD_STANDARD
adj,blockaded,SHIFTER,AFFECTS_POSITIVE,BOOTSTRAPPED
adj,blockading,NONSHIFTER,NONE,BOOTSTRAPPED
adj,blocked,SHIFTER,AFFECTS_POSITIVE,BOOTSTRAPPED
adj,blonde,NONSHIFTER,NONE,GOLD_STANDARD
adj,blooded,NONSHIFTER,NONE,GOLD_STANDARD
adj,bloodthirsty,NONSHIFTER,NONE,GOLD_STANDARD
adj,bloody,NONSHIFTER,NONE,GOLD_STANDARD
adj,blue-green,NONSHIFTER,NONE,GOLD_STANDARD
adj,blunt,SHIFTER,AFFECTS_POSITIVE,BOOTSTRAPPED
adj,blunted,SHIFTER,AFFECTS_POSITIVE,BOOTSTRAPPED
adj,bodily,NONSHIFTER,NONE,GOLD_STANDARD
adj,bogus,SHIFTER,AFFECTS_POSITIVE,BOOTSTRAPPED
adj,boneheaded,NONSHIFTER,NONE,GOLD_STANDARD
adj,boring,NONSHIFTER,NONE,BOOTSTRAPPED
adj,born-again,NONSHIFTER,NONE,GOLD_STANDARD
adj,bossy,NONSHIFTER,NONE,GOLD_STANDARD
adj,botanical,NONSHIFTER,NONE,GOLD_STANDARD
adj,botched,SHIFTER,AFFECTS_POSITIVE,BOOTSTRAPPED
adj,bottomless,NONSHIFTER,NONE,GOLD_STANDARD
adj,bountiful,NONSHIFTER,NONE,GOLD_STANDARD
adj,braided,NONSHIFTER,NONE,GOLD_STANDARD
adj,brainwashed,NONSHIFTER,NONE,GOLD_STANDARD
adj,brave,NONSHIFTER,NONE,GOLD_STANDARD
adj,breathless,NONSHIFTER,NONE,GOLD_STANDARD
adj,bridal,NONSHIFTER,NONE,GOLD_STANDARD
adj,british,NONSHIFTER,NONE,GOLD_STANDARD
adj,brittle,SHIFTER,AFFECTS_POSITIVE,BOOTSTRAPPED
adj,broad,NONSHIFTER,NONE,GOLD_STANDARD
adj,broken,SHIFTER,AFFECTS_POSITIVE,BOOTSTRAPPED
adj,bruising,NONSHIFTER,NONE,BOOTSTRAPPED
adj,budgetary,NONSHIFTER,NONE,GOLD_STANDARD
adj,buff,NONSHIFTER,NONE,GOLD_STANDARD
adj,buggy,NONSHIFTER,NONE,GOLD_STANDARD
adj,bulbous,NONSHIFTER,NONE,GOLD_STANDARD
adj,bulimic,NONSHIFTER,NONE,GOLD_STANDARD
adj,bumbling,SHIFTER,AFFECTS_BOTH,BOOTSTRAPPED
adj,bumpy,NONSHIFTER,NONE,GOLD_STANDARD
adj,bungled,SHIFTER,AFFECTS_POSITIVE,BOOTSTRAPPED
adj,bungling,SHIFTER,AFFECTS_POSITIVE,BOOTSTRAPPED
adj,buoyant,NONSHIFTER,NONE,GOLD_STANDARD
adj,bureaucratic,NONSHIFTER,NONE,GOLD_STANDARD
adj,buried,SHIFTER,AFFECTS_BOTH,BOOTSTRAPPED
adj,burly,NONSHIFTER,NONE,GOLD_STANDARD
adj,burned,SHIFTER,AFFECTS_BOTH,GOLD_STANDARD
adj,burning,SHIFTER,AFFECTS_POSITIVE,BOOTSTRAPPED
adj,burnt,SHIFTER,AFFECTS_BOTH,BOOTSTRAPPED
adj,bust,SHIFTER,AFFECTS_POSITIVE,BOOTSTRAPPED
adj,busted,SHIFTER,AFFECTS_POSITIVE,BOOTSTRAPPED
adj,busy,NONSHIFTER,NONE,GOLD_STANDARD
adj,cacophonous,NONSHIFTER,NONE,GOLD_STANDARD
adj,calamitous,NONSHIFTER,NONE,GOLD_STANDARD
adj,calligraphic,NONSHIFTER,NONE,GOLD_STANDARD
adj,callous,NONSHIFTER,NONE,GOLD_STANDARD
adj,calm,NONSHIFTER,NONE,BOOTSTRAPPED
adj,caloric,NONSHIFTER,NONE,GOLD_STANDARD
adj,can-do,NONSHIFTER,NONE,GOLD_STANDARD
adj,cancellate,NONSHIFTER,NONE,BOOTSTRAPPED
adj,cancellated,NONSHIFTER,NONE,BOOTSTRAPPED
adj,cancelled,SHIFTER,AFFECTS_POSITIVE,BOOTSTRAPPED
adj,cancellous,NONSHIFTER,NONE,BOOTSTRAPPED
adj,canine,NONSHIFTER,NONE,GOLD_STANDARD
adj,canned,NONSHIFTER,NONE,GOLD_STANDARD
adj,capacious,NONSHIFTER,NONE,GOLD_STANDARD
adj,carbonated,NONSHIFTER,NONE,GOLD_STANDARD
adj,cardiac,NONSHIFTER,NONE,GOLD_STANDARD
adj,cardiovascular,NONSHIFTER,NONE,GOLD_STANDARD
adj,carefree,NONSHIFTER,NONE,GOLD_STANDARD
adj,carnal,NONSHIFTER,NONE,GOLD_STANDARD
adj,casual,NONSHIFTER,NONE,GOLD_STANDARD
adj,catalan,NONSHIFTER,NONE,GOLD_STANDARD
adj,catchy,NONSHIFTER,NONE,GOLD_STANDARD
adj,catholic,NONSHIFTER,NONE,GOLD_STANDARD
adj,cavalier,NONSHIFTER,NONE,GOLD_STANDARD
adj,censored,SHIFTER,AFFECTS_POSITIVE,BOOTSTRAPPED
adj,center,NONSHIFTER,NONE,GOLD_STANDARD
adj,centered,NONSHIFTER,NONE,GOLD_STANDARD
adj,central,NONSHIFTER,NONE,GOLD_STANDARD
adj,certified,NONSHIFTER,NONE,GOLD_STANDARD
adj,challenging,NONSHIFTER,NONE,GOLD_STANDARD
adj,characterless,NONSHIFTER,NONE,GOLD_STANDARD
adj,checked,NONSHIFTER,NONE,BOOTSTRAPPED
adj,checkered,NONSHIFTER,NONE,GOLD_STANDARD
adj,cheeky,NONSHIFTER,NONE,GOLD_STANDARD
adj,cheesy,NONSHIFTER,NONE,GOLD_STANDARD
adj,chilly,NONSHIFTER,NONE,GOLD_STANDARD
adj,chinese,NONSHIFTER,NONE,GOLD_STANDARD
adj,chirpy,NONSHIFTER,NONE,GOLD_STANDARD
adj,chock-full,NONSHIFTER,NONE,GOLD_STANDARD
adj,choice,NONSHIFTER,NONE,GOLD_STANDARD
adj,choked,SHIFTER,AFFECTS_POSITIVE,BOOTSTRAPPED
adj,choppy,NONSHIFTER,NONE,GOLD_STANDARD
adj,chordal,NONSHIFTER,NONE,GOLD_STANDARD
adj,christian,NONSHIFTER,NONE,GOLD_STANDARD
adj,chromatic,NONSHIFTER,NONE,GOLD_STANDARD
adj,circuitous,NONSHIFTER,NONE,GOLD_STANDARD
adj,circulatory,NONSHIFTER,NONE,GOLD_STANDARD
adj,civic,NONSHIFTER,NONE,GOLD_STANDARD
adj,civilian,NONSHIFTER,NONE,GOLD_STANDARD
adj,clad,NONSHIFTER,NONE,GOLD_STANDARD
adj,clammy,NONSHIFTER,NONE,GOLD_STANDARD
adj,clandestine,NONSHIFTER,NONE,GOLD_STANDARD
adj,classic,NONSHIFTER,NONE,GOLD_STANDARD
adj,clear,SHIFTER,AFFECTS_POSITIVE,BOOTSTRAPPED
adj,clear-cut,NONSHIFTER,NONE,GOLD_STANDARD
adj,clear-eyed,NONSHIFTER,NONE,GOLD_STANDARD
adj,cleared,SHIFTER,AFFECTS_POSITIVE,BOOTSTRAPPED
adj,client-server,NONSHIFTER,NONE,GOLD_STANDARD
adj,clipped,SHIFTER,AFFECTS_POSITIVE,BOOTSTRAPPED
adj,clogged,SHIFTER,AFFECTS_POSITIVE,BOOTSTRAPPED
adj,clogging,NONSHIFTER,NONE,BOOTSTRAPPED
adj,cloistered,SHIFTER,AFFECTS_NEGATIVE,GOLD_STANDARD
adj,cloistral,NONSHIFTER,NONE,BOOTSTRAPPED
adj,close,NONSHIFTER,NONE,BOOTSTRAPPED
adj,closed,SHIFTER,AFFECTS_POSITIVE,BOOTSTRAPPED
adj,closing,NONSHIFTER,NONE,BOOTSTRAPPED
adj,clouded,SHIFTER,AFFECTS_POSITIVE,BOOTSTRAPPED
adj,cloudy,NONSHIFTER,NONE,GOLD_STANDARD
adj,clueless,NONSHIFTER,NONE,GOLD_STANDARD
adj,cluttered,NONSHIFTER,NONE,GOLD_STANDARD
adj,coercive,NONSHIFTER,NONE,BOOTSTRAPPED
adj,cognitive,NONSHIFTER,NONE,GOLD_STANDARD
adj,cognizant,NONSHIFTER,NONE,GOLD_STANDARD
adj,coherent,NONSHIFTER,NONE,GOLD_STANDARD
adj,cold,SHIFTER,AFFECTS_POSITIVE,GOLD_STANDARD
adj,collapsable,NONSHIFTER,NONE,GOLD_STANDARD
adj,collapsible,NONSHIFTER,NONE,BOOTSTRAPPED
adj,collateral,NONSHIFTER,NONE,GOLD_STANDARD
adj,collegiate,NONSHIFTER,NONE,GOLD_STANDARD
adj,color,NONSHIFTER,NONE,GOLD_STANDARD
adj,colorless,NONSHIFTER,NONE,GOLD_STANDARD
adj,combatant,NONSHIFTER,NONE,BOOTSTRAPPED
adj,combative,NONSHIFTER,NONE,BOOTSTRAPPED
adj,combined,NONSHIFTER,NONE,GOLD_STANDARD
adj,comfy,NONSHIFTER,NONE,GOLD_STANDARD
adj,coming,NONSHIFTER,NONE,GOLD_STANDARD
adj,commercial,NONSHIFTER,NONE,GOLD_STANDARD
adj,commonplace,NONSHIFTER,NONE,GOLD_STANDARD
adj,communicable,NONSHIFTER,NONE,GOLD_STANDARD
adj,communicative,NONSHIFTER,NONE,GOLD_STANDARD
adj,compensable,NONSHIFTER,NONE,BOOTSTRAPPED
adj,compensated,SHIFTER,AFFECTS_POSITIVE,BOOTSTRAPPED
adj,complacent,NONSHIFTER,NONE,GOLD_STANDARD
adj,compliant,NONSHIFTER,NONE,GOLD_STANDARD
adj,comprehensive,NONSHIFTER,NONE,GOLD_STANDARD
adj,compulsive,NONSHIFTER,NONE,GOLD_STANDARD
adj,conceivable,NONSHIFTER,NONE,GOLD_STANDARD
adj,concentrated,NONSHIFTER,NONE,GOLD_STANDARD
adj,conceptual,NONSHIFTER,NONE,GOLD_STANDARD
adj,concrete,NONSHIFTER,NONE,GOLD_STANDARD
adj,concurrent,NONSHIFTER,NONE,GOLD_STANDARD
adj,confederate,NONSHIFTER,NONE,GOLD_STANDARD
adj,confirming,NONSHIFTER,NONE,BOOTSTRAPPED
adj,conflicting,NONSHIFTER,NONE,GOLD_STANDARD
adj,conformist,NONSHIFTER,NONE,GOLD_STANDARD
adj,confusing,SHIFTER,AFFECTS_POSITIVE,BOOTSTRAPPED
adj,confutable,SHIFTER,AFFECTS_POSITIVE,BOOTSTRAPPED
adj,confutative,SHIFTER,AFFECTS_POSITIVE,BOOTSTRAPPED
adj,congenial,NONSHIFTER,NONE,GOLD_STANDARD
adj,congruent,NONSHIFTER,NONE,GOLD_STANDARD
adj,connective,NONSHIFTER,NONE,GOLD_STANDARD
adj,conquerable,SHIFTER,AFFECTS_POSITIVE,BOOTSTRAPPED
adj,consequent,NONSHIFTER,NONE,GOLD_STANDARD
adj,conservative,NONSHIFTER,NONE,GOLD_STANDARD
adj,conserved,NONSHIFTER,NONE,BOOTSTRAPPED
adj,consolidated,NONSHIFTER,NONE,GOLD_STANDARD
adj,conspicuous,NONSHIFTER,NONE,GOLD_STANDARD
adj,conspiratorial,NONSHIFTER,NONE,GOLD_STANDARD
adj,constitutional,NONSHIFTER,NONE,GOLD_STANDARD
adj,constitutive,NONSHIFTER,NONE,GOLD_STANDARD
adj,constrained,SHIFTER,AFFECTS_POSITIVE,BOOTSTRAPPED
adj,constraining,NONSHIFTER,NONE,BOOTSTRAPPED
adj,constricted,NONSHIFTER,NONE,BOOTSTRAPPED
adj,constricting,NONSHIFTER,NONE,BOOTSTRAPPED
adj,constrictive,SHIFTER,AFFECTS_POSITIVE,BOOTSTRAPPED
adj,consular,NONSHIFTER,NONE,GOLD_STANDARD
adj,consumable,NONSHIFTER,NONE,BOOTSTRAPPED
